Id;Segment;Country;Product;DiscountBand;UnitsSold;ManufacturingPrice;SalePrice;GrossSales;Discounts;Sales;COGS;Profit;Date;MonthNumber;MonthName;Year
885;Science;Germany;Velo;Green;1871.0;83.0;141.1;15316.0;15.68;24700.0;10721.2;2639.981;2014-01-19;1.0;January;2014.0
886;Agriculture;Mexico;VTT;Green;1390.0;55.0;93.5;17813.0;10.39;14289.0;12469.1;1299.65;2014-03-03;3.0;March;2014.0
887;Enterprise;Pakistan;VTT;Low;1993.0;63.0;107.1;12604.0;11.9;362.0;8822.8;2134.503;2014-02-03;2.0;February;2014.0
888;Science;Egypt;VTT;New Client;2317.0;54.0;91.8;14774.0;10.2;11636.0;10341.8;2127.006;2014-10-30;10.0;October;2014.0
889;Enterprise;Finland;Nice;Medium;2642.0;96.0;163.2;15782.0;18.13;8666.0;11047.4;4311.744000000001;2014-10-08;10.0;October;2014.0
890;Enterprise;Albania;Velo;High;2158.0;58.0;98.6;13263.0;10.96;20475.0;9284.1;2127.788;2014-11-25;11.0;November;2014.0
891;Enterprise;Finland;Nice;Low;2520.0;89.0;151.29999999999995;11037.0;16.81;8845.0;7725.9;3812.759999999999;2014-07-28;7.0;July;2014.0
892;Government;United States of America;Geotrack;Medium;2760.0;74.0;125.8;16150.0;13.98;14720.0;11305.0;3472.08;2014-08-16;8.0;August;2014.0
893;Agriculture;United States of America;Carretera;High;1469.0;83.0;141.1;18266.0;15.68;1064.0;12786.2;2072.759;2014-06-14;6.0;June;2014.0
894;Channel Partners;Finland;Nice;New Client;2169.0;101.0;171.7;18287.0;19.08;22519.0;12800.9;3724.173;2014-06-22;6.0;June;2014.0
895;Household;Finland;Montana;High;1796.0;66.0;112.2;14055.0;12.47;12393.0;9838.5;2015.112;2014-02-18;2.0;February;2014.0
896;Small Business;Canada;Nice;New Client;1669.0;104.0;176.79999999999995;14998.0;19.64;14941.0;10498.6;2950.7919999999995;2014-06-02;6.0;June;2014.0
897;Agriculture;Pakistan;Paseo;Low;1647.0;77.0;130.9;15970.0;14.54;2546.0;11179.0;2155.923;2014-01-07;1.0;January;2014.0
898;Enterprise;Finland;Velo;Green;1908.0;76.0;129.2;11882.0;14.36;22360.0;8317.4;2465.136;2014-12-31;12.0;December;2014.0
899;Agriculture;Finland;Velo;Medium;3024.0;70.0;119.0;19554.0;13.22;11470.0;13687.8;3598.56;2014-07-07;7.0;July;2014.0
900;Household;Egypt;Geotrack;Medium;2695.0;118.0;200.6;18612.0;22.29;10781.0;13028.4;5406.17;2014-06-28;6.0;June;2014.0
901;Agriculture;United States of America;VTT;Low;2354.0;118.0;200.6;12935.0;22.29;18006.0;9054.5;4722.124;2014-12-19;12.0;December;2014.0
902;Science;Finland;Montana;Low;1371.0;102.0;173.4;19142.0;19.27;21585.0;13399.4;2377.314;2014-07-20;7.0;July;2014.0
903;Small Business;Finland;Nice;Low;2564.0;98.0;166.6;17336.0;18.51;24719.0;12135.2;4271.624;2014-04-10;4.0;April;2014.0
904;Household;Canada;Velo;New Client;1838.0;51.0;86.7;11512.0;9.63;23334.0;8058.4;1593.546;2014-11-07;11.0;November;2014.0
905;Midmarket;United States of America;Carretera;Medium;1542.0;90.0;153.0;18975.0;17.0;11733.0;13282.5;2359.26;2014-12-29;12.0;December;2014.0
906;Enterprise;Germany;Velo;Low;1728.0;93.0;158.1;14199.0;17.57;19145.0;9939.3;2731.968;2014-09-05;9.0;September;2014.0
907;Channel Partners;Canada;Bal;New Client;2774.0;108.0;183.6;10476.0;20.4;17215.0;7333.2;5093.0639999999985;2014-06-19;6.0;June;2014.0
908;Midmarket;Finland;VTT;Medium;3111.0;76.0;129.2;14822.0;14.36;12225.0;10375.4;4019.412;2014-02-08;2.0;February;2014.0
909;Small Business;United States of America;Nice;New Client;2423.0;67.0;113.9;12913.0;12.66;14917.0;9039.1;2759.797;2014-08-03;8.0;August;2014.0
910;Small Business;Pakistan;Nice;New Client;2074.0;61.0;103.7;11387.0;11.52;1720.0;7970.9;2150.7380000000007;2014-07-05;7.0;July;2014.0
911;Household;Finland;Geotrack;Low;3097.0;98.0;166.6;17108.0;18.51;16642.0;11975.6;5159.602;2014-11-04;11.0;November;2014.0
912;Government;Canada;Nice;High;1286.0;78.0;132.6;13905.0;14.73;5926.0;9733.5;1705.236;2014-01-28;1.0;January;2014.0
913;Government;Pakistan;Carretera;Low;3044.0;118.0;200.6;17767.0;22.29;5004.0;12436.9;6106.264;2014-09-13;9.0;September;2014.0
914;Small Business;Finland;Nice;High;1717.0;54.0;91.8;12414.0;10.2;18497.0;8689.8;1576.206;2014-08-07;8.0;August;2014.0
915;Small Business;Finland;Paseo;High;1871.0;100.0;170.0;11609.0;18.89;9308.0;8126.299999999998;3180.7;2014-05-07;5.0;May;2014.0
916;Agriculture;Finland;Carretera;Low;1590.0;60.0;102.0;18079.0;11.33;13819.0;12655.3;1621.8;2014-04-07;4.0;April;2014.0
917;Enterprise;Albania;Paseo;Green;1265.0;59.0;100.3;19882.0;11.14;9892.0;13917.4;1268.795;2014-11-29;11.0;November;2014.0
918;Midmarket;Germany;VTT;Green;1572.0;93.0;158.1;16924.0;17.57;1118.0;11846.8;2485.3320000000003;2014-06-28;6.0;June;2014.0
919;Channel Partners;Canada;Montana;New Client;2225.0;110.0;187.0;19638.0;20.78;18465.0;13746.6;4160.75;2014-05-02;5.0;May;2014.0
920;Household;United States of America;Montana;New Client;2982.0;75.0;127.5;12134.0;14.17;23611.0;8493.8;3802.05;2014-10-03;10.0;October;2014.0
921;Government;United States of America;VTT;Green;1656.0;61.0;103.7;15359.0;11.52;24426.0;10751.3;1717.2720000000004;2014-12-21;12.0;December;2014.0
922;Household;Canada;Bal;Green;1355.0;102.0;173.4;11215.0;19.27;18770.0;7850.499999999999;2349.57;2014-12-31;12.0;December;2014.0
923;Agriculture;Finland;Carretera;Green;2017.0;71.0;120.7;11431.0;13.41;7947.0;8001.7;2434.519;2014-12-21;12.0;December;2014.0
924;Government;United States of America;Bal;Green;2153.0;90.0;153.0;14343.0;17.0;10649.0;10040.1;3294.09;2014-10-03;10.0;October;2014.0
925;Science;Egypt;Velo;Medium;1795.0;77.0;130.9;18864.0;14.54;23531.0;13204.8;2349.655;2014-01-19;1.0;January;2014.0
926;Midmarket;Germany;Bal;High;2681.0;83.0;141.1;18571.0;15.68;24015.0;12999.7;3782.891;2014-06-02;6.0;June;2014.0
927;Agriculture;Finland;Geotrack;Medium;2748.0;77.0;130.9;16868.0;14.54;5547.0;11807.6;3597.132;2014-07-19;7.0;July;2014.0
928;Science;Pakistan;Geotrack;Medium;2907.0;51.0;86.7;12472.0;9.63;4875.0;8730.4;2520.369;2014-08-08;8.0;August;2014.0
929;Science;Germany;Velo;Low;2640.0;73.0;124.1;15114.0;13.79;8359.0;10579.8;3276.24;2014-02-26;2.0;February;2014.0
930;Household;Albania;Geotrack;High;1922.0;94.0;159.79999999999995;18882.0;17.76;11106.0;13217.4;3071.356;2014-02-14;2.0;February;2014.0
931;Midmarket;Germany;Carretera;Low;1969.0;80.0;136.0;14713.0;15.11;23748.0;10299.1;2677.84;2014-11-15;11.0;November;2014.0
932;Enterprise;Canada;VTT;High;2288.0;60.0;102.0;18214.0;11.33;6359.0;12749.8;2333.76;2014-01-21;1.0;January;2014.0
933;Agriculture;Mexico;Nice;Green;1389.0;101.0;171.7;19186.0;19.08;10338.0;13430.2;2384.913;2014-09-22;9.0;September;2014.0
934;Small Business;Albania;Geotrack;New Client;1525.0;110.0;187.0;19357.0;20.78;23568.0;13549.9;2851.75;2014-08-21;8.0;August;2014.0
935;Channel Partners;Germany;Montana;High;2359.0;68.0;115.6;13527.0;12.84;23078.0;9468.9;2727.0039999999995;2014-02-20;2.0;February;2014.0
936;Enterprise;Germany;Velo;Low;2863.0;61.0;103.7;16721.0;11.52;9316.0;11704.7;2968.9310000000005;2014-10-16;10.0;October;2014.0
937;Small Business;Albania;Paseo;Medium;1481.0;68.0;115.6;18815.0;12.84;9794.0;13170.5;1712.036;2014-12-17;12.0;December;2014.0
938;Channel Partners;Finland;Geotrack;Low;2397.0;117.0;198.9;14074.0;22.1;10172.0;9851.8;4767.633;2014-12-10;12.0;December;2014.0
939;Midmarket;Mexico;Carretera;High;2129.0;76.0;129.2;14049.0;14.36;4767.0;9834.3;2750.668;2014-01-12;1.0;January;2014.0
940;Science;Egypt;Carretera;Low;1807.0;95.0;161.5;10522.0;17.94;19184.0;7365.4;2918.305;2014-01-13;1.0;January;2014.0
941;Channel Partners;Egypt;Velo;Green;1272.0;62.0;105.4;15640.0;11.71;23362.0;10948.0;1340.688;2014-09-11;9.0;September;2014.0
942;Government;Albania;Paseo;New Client;2463.0;98.0;166.6;10575.0;18.51;9744.0;7402.499999999999;4103.358;2014-12-06;12.0;December;2014.0
943;Science;Albania;Geotrack;Low;2281.0;112.0;190.4;13532.0;21.16;12206.0;9472.4;4343.024;2014-11-08;11.0;November;2014.0
944;Government;United States of America;Carretera;Green;2771.0;59.0;100.3;17076.0;11.14;8267.0;11953.2;2779.313;2014-12-11;12.0;December;2014.0
945;Agriculture;United States of America;Velo;Green;2827.0;90.0;153.0;14037.0;17.0;5152.0;9825.9;4325.31;2014-05-24;5.0;May;2014.0
946;Agriculture;Egypt;VTT;Medium;2877.0;56.0;95.2;15438.0;10.58;1548.0;10806.6;2738.9040000000005;2014-09-16;9.0;September;2014.0
947;Enterprise;Albania;Geotrack;New Client;2123.0;119.0;202.3;16347.0;22.48;11123.0;11442.9;4294.829000000001;2014-02-24;2.0;February;2014.0
948;Channel Partners;Mexico;Geotrack;New Client;3076.0;101.0;171.7;14127.0;19.08;920.0;9888.9;5281.491999999998;2014-09-13;9.0;September;2014.0
949;Enterprise;Germany;Nice;Low;1572.0;109.0;185.3;19833.0;20.59;23613.0;13883.1;2912.916;2014-04-16;4.0;April;2014.0
950;Science;Germany;Velo;New Client;2352.0;115.0;195.5;15402.0;21.72;9466.0;10781.4;4598.16;2014-02-13;2.0;February;2014.0
951;Channel Partners;United States of America;Geotrack;Low;2854.0;116.0;197.2;14186.0;21.91;13881.0;9930.2;5628.088000000001;2014-04-25;4.0;April;2014.0
952;Channel Partners;Albania;Montana;Green;1441.0;95.0;161.5;17749.0;17.94;13323.0;12424.3;2327.215;2014-03-18;3.0;March;2014.0
953;Agriculture;Finland;Carretera;Green;2893.0;67.0;113.9;10123.0;12.66;4888.0;7086.0999999999985;3295.1269999999995;2014-07-11;7.0;July;2014.0
954;Agriculture;United States of America;Paseo;New Client;2041.0;82.0;139.4;13762.0;15.49;16381.0;9633.4;2845.1540000000005;2014-11-04;11.0;November;2014.0
955;Enterprise;Finland;Carretera;Low;2118.0;84.0;142.79999999999995;16544.0;15.87;5714.0;11580.8;3024.5039999999995;2014-03-30;3.0;March;2014.0
956;Science;Pakistan;Carretera;Green;2848.0;107.0;181.9;19810.0;20.21;19157.0;13867.0;5180.512;2014-01-01;1.0;January;2014.0
957;Government;Canada;Montana;Low;1389.0;102.0;173.4;12430.0;19.27;423.0;8701.0;2408.526;2014-11-21;11.0;November;2014.0
958;Agriculture;Egypt;Geotrack;High;1351.0;94.0;159.79999999999995;16106.0;17.76;17056.0;11274.2;2158.898;2014-08-18;8.0;August;2014.0
959;Small Business;Mexico;VTT;Medium;2543.0;81.0;137.7;19173.0;15.3;4520.0;13421.1;3501.711;2014-11-02;11.0;November;2014.0
960;Government;Pakistan;Montana;Medium;1368.0;63.0;107.1;19554.0;11.9;870.0;13687.8;1465.128;2014-08-02;8.0;August;2014.0
961;Agriculture;Egypt;Nice;Green;2574.0;58.0;98.6;13794.0;10.96;21620.0;9655.8;2537.964;2014-11-14;11.0;November;2014.0
962;Government;Albania;VTT;High;2463.0;102.0;173.4;12409.0;19.27;6480.0;8686.3;4270.8420000000015;2014-09-15;9.0;September;2014.0
963;Small Business;Finland;Nice;New Client;1326.0;93.0;158.1;17816.0;17.57;16372.0;12471.2;2096.406;2014-10-01;10.0;October;2014.0
964;Midmarket;Finland;Montana;Green;1579.0;73.0;124.1;14814.0;13.79;23789.0;10369.8;1959.539;2014-03-22;3.0;March;2014.0
965;Small Business;Egypt;Geotrack;New Client;2721.0;69.0;117.3;15103.0;13.03;16072.0;10572.1;3191.733;2014-10-24;10.0;October;2014.0
966;Agriculture;Canada;Geotrack;Medium;2696.0;73.0;124.1;17748.0;13.79;11127.0;12423.6;3345.736;2014-05-26;5.0;May;2014.0
967;Channel Partners;Pakistan;Velo;Low;2213.0;95.0;161.5;10530.0;17.94;9407.0;7370.999999999999;3573.995;2014-03-09;3.0;March;2014.0
968;Enterprise;Germany;Carretera;New Client;1584.0;85.0;144.5;16886.0;16.06;6411.0;11820.2;2288.88;2014-08-07;8.0;August;2014.0
969;Small Business;Pakistan;VTT;Green;1696.0;73.0;124.1;13743.0;13.79;1274.0;9620.1;2104.736;2014-08-06;8.0;August;2014.0
970;Science;Pakistan;Geotrack;New Client;2550.0;118.0;200.6;12884.0;22.29;13391.0;9018.8;5115.3;2014-12-25;12.0;December;2014.0
971;Midmarket;Albania;Geotrack;New Client;2822.0;82.0;139.4;10140.0;15.49;13003.0;7098.0;3933.868;2014-10-01;10.0;October;2014.0
972;Household;Mexico;Montana;High;1409.0;112.0;190.4;19107.0;21.16;24136.0;13374.9;2682.736000000001;2014-11-16;11.0;November;2014.0
973;Government;Pakistan;VTT;Low;2432.0;81.0;137.7;17452.0;15.3;21752.0;12216.4;3348.864;2014-05-18;5.0;May;2014.0
974;Channel Partners;Egypt;Montana;New Client;1364.0;78.0;132.6;15938.0;14.73;8614.0;11156.6;1808.664;2014-06-23;6.0;June;2014.0
975;Enterprise;United States of America;Montana;High;2799.0;83.0;141.1;14117.0;15.68;6079.0;9881.9;3949.389;2014-01-15;1.0;January;2014.0
976;Agriculture;Germany;Bal;High;2933.0;52.0;88.39999999999998;11430.0;9.82;2166.0;8000.999999999999;2592.772;2014-06-03;6.0;June;2014.0
977;Government;United States of America;Montana;New Client;1923.0;117.0;198.9;10795.0;22.1;3930.0;7556.499999999999;3824.847;2014-05-16;5.0;May;2014.0
978;Agriculture;Egypt;Carretera;Low;2903.0;55.0;93.5;19531.0;10.39;11381.0;13671.7;2714.305;2014-12-15;12.0;December;2014.0
979;Science;Pakistan;Velo;New Client;2123.0;109.0;185.3;16305.0;20.59;22091.0;11413.5;3933.9190000000003;2014-08-08;8.0;August;2014.0
980;Enterprise;Pakistan;Bal;Low;2544.0;62.0;105.4;19977.0;11.71;24086.0;13983.9;2681.376;2014-08-10;8.0;August;2014.0
981;Government;Egypt;Velo;Low;2413.0;109.0;185.3;19224.0;20.59;12801.0;13456.8;4471.289000000001;2014-12-16;12.0;December;2014.0
982;Science;Canada;Geotrack;New Client;2809.0;66.0;112.2;16447.0;12.47;7406.0;11512.9;3151.698;2014-02-17;2.0;February;2014.0
983;Midmarket;Finland;Nice;Low;2790.0;59.0;100.3;18074.0;11.14;14649.0;12651.8;2798.37;2014-02-17;2.0;February;2014.0
984;Enterprise;Mexico;Montana;Medium;1254.0;66.0;112.2;14700.0;12.47;2788.0;10290.0;1406.9880000000005;2014-07-12;7.0;July;2014.0
985;Enterprise;Albania;Bal;High;2053.0;67.0;113.9;19669.0;12.66;8917.0;13768.3;2338.367;2014-03-04;3.0;March;2014.0
986;Household;Germany;Montana;Low;2706.0;73.0;124.1;12294.0;13.79;6822.0;8605.8;3358.146;2014-09-11;9.0;September;2014.0
987;Agriculture;Mexico;Geotrack;Medium;1939.0;55.0;93.5;10541.0;10.39;21875.0;7378.7;1812.965;2014-08-21;8.0;August;2014.0
988;Small Business;Germany;VTT;New Client;1997.0;54.0;91.8;15899.0;10.2;14764.0;11129.3;1833.246;2014-02-02;2.0;February;2014.0
989;Science;Egypt;Montana;New Client;1814.0;100.0;170.0;14064.0;18.89;5748.0;9844.8;3083.8;2014-04-06;4.0;April;2014.0
990;Science;Egypt;Carretera;High;2016.0;63.0;107.1;12623.0;11.9;4667.0;8836.099999999999;2159.136;2014-09-25;9.0;September;2014.0
991;Midmarket;United States of America;Velo;High;2676.0;69.0;117.3;15412.0;13.03;6927.0;10788.4;3138.948;2014-05-20;5.0;May;2014.0
992;Small Business;Pakistan;VTT;New Client;2286.0;113.0;192.1;15238.0;21.34;15932.0;10666.6;4391.406;2014-11-09;11.0;November;2014.0
993;Channel Partners;Albania;Bal;High;2356.0;104.0;176.79999999999995;10188.0;19.64;8011.0;7131.5999999999985;4165.4079999999985;2014-10-14;10.0;October;2014.0
994;Channel Partners;Finland;Geotrack;Green;2510.0;111.0;188.7;10248.0;20.97;15845.0;7173.5999999999985;4736.37;2014-05-22;5.0;May;2014.0
995;Government;Canada;Carretera;High;2467.0;112.0;190.4;14060.0;21.16;2497.0;9842.0;4697.168;2014-07-14;7.0;July;2014.0
996;Small Business;Canada;Bal;High;1738.0;94.0;159.79999999999995;10893.0;17.76;7564.0;7625.0999999999985;2777.324;2014-08-08;8.0;August;2014.0
997;Science;Canada;Velo;Medium;2708.0;66.0;112.2;16436.0;12.47;14433.0;11505.2;3038.3759999999997;2014-04-16;4.0;April;2014.0
998;Government;Mexico;Geotrack;Medium;2502.0;62.0;105.4;10676.0;11.71;13119.0;7473.2;2637.108;2014-08-27;8.0;August;2014.0
999;Midmarket;Germany;Geotrack;High;2827.0;57.0;96.9;19572.0;10.77;3041.0;13700.4;2739.363;2014-11-02;11.0;November;2014.0
1000;Channel Partners;Mexico;Bal;Green;2472.0;56.0;95.2;10697.0;10.58;14388.0;7487.9;2353.344;2014-12-14;12.0;December;2014.0
1001;Government;United States of America;Bal;High;2200.0;89.0;151.29999999999995;10435.0;16.81;6801.0;7304.499999999999;3328.5999999999995;2014-07-12;7.0;July;2014.0
1002;Government;Germany;Velo;Green;2992.0;65.0;110.5;13460.0;12.28;4090.0;9422.0;3306.16;2014-08-14;8.0;August;2014.0
1003;Agriculture;Albania;Bal;Medium;2208.0;66.0;112.2;12445.0;12.47;20427.0;8711.5;2477.376;2014-04-26;4.0;April;2014.0
1004;Science;United States of America;Paseo;Low;2055.0;92.0;156.4;14160.0;17.38;17102.0;9912.0;3214.02;2014-12-17;12.0;December;2014.0
1005;Midmarket;Albania;Bal;Green;1957.0;50.0;85.0;18904.0;9.44;8955.0;13232.8;1663.45;2014-08-12;8.0;August;2014.0
1006;Channel Partners;Pakistan;Paseo;Green;1292.0;115.0;195.5;15646.0;21.72;13669.0;10952.2;2525.86;2014-04-03;4.0;April;2014.0
1007;Small Business;Egypt;Geotrack;Medium;2514.0;98.0;166.6;12909.0;18.51;24329.0;9036.3;4188.3240000000005;2014-05-28;5.0;May;2014.0
1008;Government;Canada;Velo;Medium;2969.0;87.0;147.9;19988.0;16.43;13308.0;13991.6;4391.151000000002;2014-07-25;7.0;July;2014.0
1009;Government;Albania;Geotrack;Green;2466.0;113.0;192.1;13010.0;21.34;23550.0;9107.0;4737.186;2014-05-27;5.0;May;2014.0
1010;Agriculture;Germany;Velo;Low;2723.0;73.0;124.1;19024.0;13.79;24114.0;13316.8;3379.243;2014-11-27;11.0;November;2014.0
1011;Science;Egypt;Montana;New Client;1980.0;78.0;132.6;15175.0;14.73;4081.0;10622.5;2625.48;2014-01-26;1.0;January;2014.0
1012;Science;Mexico;Geotrack;Low;2705.0;73.0;124.1;14804.0;13.79;17243.0;10362.8;3356.905;2014-12-24;12.0;December;2014.0
1013;Science;Canada;Paseo;Green;1724.0;50.0;85.0;16473.0;9.44;10843.0;11531.1;1465.4;2014-10-19;10.0;October;2014.0
1014;Household;Germany;Carretera;Green;2420.0;84.0;142.79999999999995;11527.0;15.87;23487.0;8068.9;3455.7599999999993;2014-01-30;1.0;January;2014.0
1015;Channel Partners;United States of America;Geotrack;New Client;2615.0;89.0;151.29999999999995;15917.0;16.81;5425.0;11141.9;3956.495;2014-02-18;2.0;February;2014.0
1016;Household;United States of America;VTT;New Client;1482.0;51.0;86.7;13775.0;9.63;16273.0;9642.5;1284.894;2014-04-07;4.0;April;2014.0
1017;Science;Egypt;Nice;High;2646.0;109.0;185.3;18860.0;20.59;6681.0;13202.0;4903.038;2014-07-04;7.0;July;2014.0
1018;Small Business;Mexico;Velo;High;2868.0;106.0;180.2;18776.0;20.02;4321.0;13143.2;5168.136;2014-10-02;10.0;October;2014.0
1019;Midmarket;Egypt;Nice;Medium;1309.0;64.0;108.8;17816.0;12.09;4816.0;12471.2;1424.1919999999998;2014-11-17;11.0;November;2014.0
1020;Small Business;Pakistan;Geotrack;Low;1657.0;95.0;161.5;19054.0;17.94;22472.0;13337.8;2676.055;2014-05-07;5.0;May;2014.0
1021;Government;Pakistan;Bal;High;1756.0;71.0;120.7;13269.0;13.41;11572.0;9288.3;2119.492;2014-05-27;5.0;May;2014.0
1022;Agriculture;Albania;Carretera;New Client;1847.0;107.0;181.9;10385.0;20.21;1956.0;7269.499999999999;3359.693;2014-04-01;4.0;April;2014.0
1023;Enterprise;Pakistan;Velo;High;1771.0;107.0;181.9;13089.0;20.21;4159.0;9162.3;3221.449;2014-06-13;6.0;June;2014.0
1024;Enterprise;Egypt;Bal;Low;2900.0;117.0;198.9;11175.0;22.1;18046.0;7822.499999999999;5768.1;2014-01-15;1.0;January;2014.0
1025;Midmarket;Mexico;Geotrack;High;1558.0;61.0;103.7;19025.0;11.52;7698.0;13317.5;1615.646;2014-02-28;2.0;February;2014.0
1026;Enterprise;Canada;Bal;Green;2712.0;119.0;202.3;13637.0;22.48;20602.0;9545.9;5486.376;2014-08-24;8.0;August;2014.0
1027;Midmarket;Finland;Velo;High;2360.0;65.0;110.5;18038.0;12.28;1959.0;12626.6;2607.8;2014-06-24;6.0;June;2014.0
1028;Science;Mexico;Geotrack;Green;2155.0;93.0;158.1;14715.0;17.57;571.0;10300.5;3407.055;2014-01-01;1.0;January;2014.0
1029;Agriculture;United States of America;VTT;Low;1997.0;52.0;88.39999999999998;18766.0;9.82;16489.0;13136.2;1765.348;2014-04-24;4.0;April;2014.0
1030;Channel Partners;United States of America;Paseo;Medium;3000.0;108.0;183.6;10559.0;20.4;16219.0;7391.299999999998;5508.0;2014-12-23;12.0;December;2014.0
1031;Government;Finland;VTT;High;2526.0;100.0;170.0;13858.0;18.89;12473.0;9700.6;4294.2;2014-01-29;1.0;January;2014.0
1032;Enterprise;United States of America;Nice;Low;1625.0;70.0;119.0;18558.0;13.22;14321.0;12990.6;1933.75;2014-01-08;1.0;January;2014.0
1033;Household;Pakistan;Geotrack;New Client;2269.0;100.0;170.0;17337.0;18.89;4370.0;12135.9;3857.3;2014-08-05;8.0;August;2014.0
1034;Small Business;Egypt;Paseo;Low;2772.0;53.0;90.1;10638.0;10.01;2766.0;7446.5999999999985;2497.572;2014-08-11;8.0;August;2014.0
1035;Science;Germany;Carretera;High;2358.0;95.0;161.5;13085.0;17.94;16679.0;9159.5;3808.17;2014-02-04;2.0;February;2014.0
1036;Small Business;Germany;VTT;Medium;2868.0;57.0;96.9;17555.0;10.77;16308.0;12288.5;2779.092;2014-05-20;5.0;May;2014.0
1037;Midmarket;Finland;Montana;New Client;1688.0;90.0;153.0;16080.0;17.0;13780.0;11256.0;2582.64;2014-06-15;6.0;June;2014.0
1038;Household;United States of America;Velo;New Client;3015.0;110.0;187.0;18767.0;20.78;3687.0;13136.9;5638.05;2014-12-11;12.0;December;2014.0
1039;Government;Mexico;Montana;New Client;2353.0;119.0;202.3;10947.0;22.48;400.0;7662.9;4760.119000000001;2014-11-12;11.0;November;2014.0
1040;Small Business;Mexico;Geotrack;Green;1787.0;79.0;134.29999999999998;12031.0;14.92;22822.0;8421.699999999999;2399.9410000000003;2014-02-03;2.0;February;2014.0
1041;Agriculture;Finland;Bal;New Client;1591.0;89.0;151.29999999999995;14367.0;16.81;18917.0;10056.9;2407.1829999999995;2014-01-16;1.0;January;2014.0
1042;Science;Finland;Montana;Medium;2029.0;73.0;124.1;14025.0;13.79;19829.0;9817.5;2517.989;2014-08-12;8.0;August;2014.0
1043;Agriculture;Albania;Bal;High;2914.0;84.0;142.79999999999995;12370.0;15.87;5043.0;8659.0;4161.191999999999;2014-07-25;7.0;July;2014.0
1044;Small Business;Canada;Carretera;Green;3106.0;75.0;127.5;16344.0;14.17;7649.0;11440.8;3960.15;2014-04-09;4.0;April;2014.0
1045;Channel Partners;Finland;Geotrack;Medium;2575.0;51.0;86.7;10911.0;9.63;9473.0;7637.7;2232.525;2014-05-15;5.0;May;2014.0
1046;Small Business;Mexico;Velo;New Client;1521.0;62.0;105.4;10960.0;11.71;4221.0;7671.999999999999;1603.134;2014-10-08;10.0;October;2014.0
1047;Small Business;Albania;Geotrack;High;1941.0;91.0;154.7;18521.0;17.19;15831.0;12964.7;3002.7269999999994;2014-08-02;8.0;August;2014.0
1048;Enterprise;Germany;Montana;High;1843.0;101.0;171.7;12020.0;19.08;5982.0;8414.0;3164.431;2014-12-13;12.0;December;2014.0
1049;Midmarket;Pakistan;Velo;New Client;2870.0;59.0;100.3;15869.0;11.14;309.0;11108.3;2878.61;2014-07-14;7.0;July;2014.0
1050;Science;Finland;Carretera;Low;1775.0;66.0;112.2;13503.0;12.47;24827.0;9452.1;1991.55;2014-09-23;9.0;September;2014.0
1051;Science;Pakistan;Paseo;High;2027.0;72.0;122.4;16840.0;13.6;18157.0;11788.0;2481.048;2014-12-19;12.0;December;2014.0
